DBA Name,Street Address,Yelp Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp Address
Barney's Gourmet Burger,4138 24th St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
Barneys Hamburger,4138 24th St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
Barney's Burger,3344 Steiner St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
Barney's Noe Valley Hamburgers,4138 24th St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
Barney's Marina Hamburgers,3344 Steiner St,Blue Barn Gourmet,3aN0x52QA5Dk1VNKtULXfg,$$,3.5,84,Sandwiches,FALSE,3344 Steiner St
Barney's Gourmet Hamburger,3344 Steiner St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
Blue Front Deli & Cafe,1430 Haight St,Blue Front Cafe,eRft7qf6rgxuSptQnKEWzg,$$,4,689,Middle Eastern,FALSE,1430 Haight St
One Market Restaurant,1 Market St,One Market Restaurant,u-pywNLq06dgqR48kbFR9w,$$$,3.5,1311,American (New),FALSE,1 Market St
San Francisco Bagel Company,3147 16th St,Katz Bagels,QE03EivHJZ8gbbAvFLMyIw,$,3.5,241,Bagels,FALSE,3147 16th St
San Francisco Bagel Company,604 Mission,House of Bagels at Mason,KYFzxwmJ20eSnRbagNeEig,No record in Yelp,3.5,12,Bagels,FALSE,325 Mason St
Nectar Fresh,663 Haight St,Gourmonade,h9yq5PT1clWTXKnXI389mA,No record in Yelp,5,61,Juice Bars & Smoothies,FALSE,899 Valencia St
Kitaro Japanese Restaurant,5723 Geary Blvd,Kitaro Japanese Restaurant,_JB5Bv5h7txJ7rcqcQJ6fw,$$,3.5,1071,Japanese,FALSE,5723 Geary Blvd
"Stinking Rose The, Garlic Rest",325 Columbus Ave,The Salty Pig,t_FFcwUutj9mIYKGw_gHsQ,$$,4,1663,American (New),FALSE,130 Dartmouth St
Osteria,3277 Sacramento St,Osteria,#NAME?,$$,4,258,Italian,TRUE,3277 Sacramento St
Manivanh Thai Restaurant,2732 24th St,Manivanh Thai Restaurant,_fskSC0Z0k27FrLj2OGI9Q,$$,4,240,Thai,FALSE,2732 24th St
Delights Catering Services,490 33rd Ave Apt 201,Soul Delight,JSZATDBqHJP06_NsQCrtqQ,No record in Yelp,5,25,Caterers,FALSE,"San Francisco, CA 94134"
Cha-Am Restaurant (Sf),701 Folsom St,Lao Table,VdxJdMX53XZYNZvZlr96HA,$$,4,1027,Laotian,FALSE,149 2nd St
City View Restaurant,662 Commercial St,City View Restaurant,Q7_LfqaY3TrDaSIr7lk1TQ,$$,4,1278,Dim Sum,FALSE,662 Commercial St
Miyako Ice Cream,1470 Fillmore St,Miyako Old Fashioned Ice Cream,L3_71hwGHkr38nZ2daksuA,$,4.5,331,Ice Cream & Frozen Yogurt,FALSE,1470 Fillmore St
Firefly Inc.,4288 24th St #90,Firefly Restaurant,i_OkjtKWm02Upc-PlcUrrg,$$$,4,1453,American (New),FALSE,4288 24th St
Le Central Restaurant,453 Bush St,Le Central,13mL2ubsel9-BB4oxa6MBw,$$$,3.5,357,French,FALSE,453 Bush St
The Cakemaker,509 Laguna St,The Cakemaker,kZwyT6MDTXE1N3qAy4mAjQ,$$,4.5,281,Custom Cakes,FALSE,509 Laguna St
The Bell,1900 Polk St,Taco Bell,0juunVIAlMNw3r_6XhiSRQ,$,2.5,3,Fast Food,FALSE,1228 Saint Charles Street
Jim's Restaurant,2420 Mission St,Jim's Restaurant,Vkz5U3C0WC33pPl7CHfmsQ,$,4,188,Breakfast & Brunch,FALSE,2420 Mission St
Pride Of The Mediterranean Caf,1761 Fillmore St,Terzo,mpuhp2b83qNAKcE19-dSjQ,$$$,4,624,Mediterranean,FALSE,3011 Steiner St
Taste Catering,3450 3rd St Ste 4d,Taste Catering and Event Planning,No_WW1J6vu4KDYKQPDo12w,No record in Yelp,5,38,Caterers,FALSE,201 Adrian Rd
Specialty Cocktail Company,3450 3rd St 4d,Third Rail,5g-rHq-WXf9UiN-BEc8AcQ,$$,4.5,200,Cocktail Bars,FALSE,628 20th St
Taste,3450 3rd St Ste 4d,Taste of Formosa,hYH3XfUXFc09TjiuGfLiow,$$,3.5,401,Taiwanese,TRUE,2428 Clement St
Taste Catering & Eventplanning,3450 3rd St Ste 4d,Taste Catering and Event Planning,No_WW1J6vu4KDYKQPDo12w,No record in Yelp,5,38,Caterers,FALSE,201 Adrian Rd
China Express Chinese Food & D,2798 Mission St,Heung Yuen Restaurant,NGPpY1rZSuWZ7Sqdi43mCQ,$,4,280,Chinese,FALSE,3279 22nd St
Creative Intl Pastries Inc,950 Illinois St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Gerhard Michler Fine European,950 Illinois St,Gerhard Michler Fine European Desserts,Md2XGqSljwfkRjHfqLQnCw,$$,5,67,Bakeries,FALSE,948 Illinois St
Silverhat Bar Inc,678 Green St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Eagle Pizzeria,1722 Taraval St,Eagle Pizzeria,KI5zzFIdRfwTExsB51z_zw,$$,3.5,250,Pizza,FALSE,1712 Taraval St
El Pollo Supremo,5210 Mission St,El Pollo Supremo,cxsx1IG_FKKqORs1f9tfFQ,$,4,250,Mexican,FALSE,5210 Mission St
Supreme Chicken Of Geneva The,5210 Mission St,Popeyes Louisiana Kitchen,E9VtB9SlGOq_UERiQc1t8A,$,3.5,136,Fast Food,FALSE,890 Geneva Ave
Supreme Catering,5210 Mission St,Big City Catering,owZwVDzA442TjHfCj8rY8g,No record in Yelp,5,28,Caterers,FALSE,56 Sheridan St
Fish & Chix Mesquite Grill,5210 Mission St,El Pollo Supremo,cxsx1IG_FKKqORs1f9tfFQ,$,4,250,Mexican,FALSE,5210 Mission St
Pescado Supremo,5210 Mission St,El Porteño,lKj4XgtSKh20UlHBVHq4Ag,$$,4,152,Peruvian,FALSE,5173 Mission St
Supreme Fish,5210 Mission St,Basa Seafood Express,imHjAJ9uuUK_PNkzT9kCag,$,4.5,650,Seafood,FALSE,3064 24th St
Pizza Inferno Restaurant & Bar,1800 Fillmore St,Apizza Brooklyn Resto + Vino,FmEsYmVXtPulBAHB3uGyfw,$$,4.5,471,Pizza,FALSE,9515 S Dixie Hwy
Pizza Inferno,1800 Fillmore St,Apizza Brooklyn Resto + Vino,FmEsYmVXtPulBAHB3uGyfw,$$,4.5,471,Pizza,FALSE,9515 S Dixie Hwy
Inferno A Pizza Bar,1800 Fillmore St,Apizza Brooklyn Resto + Vino,FmEsYmVXtPulBAHB3uGyfw,$$,4.5,471,Pizza,FALSE,9515 S Dixie Hwy
Inferno Pizza & Bar,1800 Fillmore St,Apizza Brooklyn Resto + Vino,FmEsYmVXtPulBAHB3uGyfw,$$,4.5,471,Pizza,FALSE,9515 S Dixie Hwy
Tans Cafe Iii,155 Francisco St,Tan's Cafe III,zTS6HZOibNdhtx7Cjh-7MQ,$,3,22,Coffee & Tea,FALSE,155 Francisco St
Cybelles Front Room,1385 9th Ave,CyBelle's Front Room,yJjTCZ_WWCeznEWRM-Majg,$$,4,668,Pizza,FALSE,1385 9th Ave
Panda Express,865 Market St Ste C24,Panda Express,k-7RjwprL6YYERds-SXZEQ,$,3,165,Chinese,FALSE,865 Market St
Panda Express,3251 20th Ave,Panda Express,rBwaN3XeaCQGUH1RLgo0tQ,$,3,92,Chinese,FALSE,3251 20th Ave
Panda Express,500 Parnassus J Level,Panda Express,PuzyazSBBGgRngmRWtCouw,$,2.5,73,Chinese,FALSE,500 Parnassus Ave
Panda Express #845,1480 Fillmore St,Eliza's,9PWo-h-TiQYaIZ5w0MqhLg,$$,3.5,552,Chinese,FALSE,2877 California St
Boulevard,1 Mission St,Boulevard,Tttm1r5Dw1sRMCfc3EQWPw,$$$,4,2655,American (New),FALSE,1 Mission St
Moscone Center Joint Venture,747 Howard St,Freshroll Vietnamese Rolls & Bowls,l1oXDZh6vE-cYreeAcfRBw,$$,4,1192,Vietnamese,FALSE,157 4th St
S F Convention Facilities,747 Howard St,Moscone Center,wpnrmiw_ApYDmdC2b_WFRA,No record in Yelp,4,240,Venues & Event Spaces,FALSE,747 Howard St
Smg Food & Beverage,747 Howard St,Hakkasan,dN_v0Lu6xhv0yJcx-M0fpg,$$$,4,1752,American (New),FALSE,1 Kearny St
Smg Facility Services,747 Howard St,Nissi Motors,oJgEAr6GzAeIqz3hms-MzQ,No record in Yelp,4.5,97,Auto Repair,FALSE,135 Clara St
Smg,747 Howard St,M Sport Motors,vfJlxdaIh2vj1wqcATGPTA,No record in Yelp,4,158,Auto Loan Providers,FALSE,2605 N Main St
Katia's Restaurant,600 5th Ave,Orenji Sushi & Noodles,AhjEqOQ_a_899LWo48P7jQ,$$,4.5,364,Ramen,FALSE,5625 221st Pl SE
Magic Flute,3673 Sacramento St,Magic Flute Ristorante,JDLbxkEcQE_MakuwZfPcKA,$$,4,544,Italian,FALSE,3673 Sacramento St
Mcdonald's Restaurant,1455 Market St.,McDonald's,Qe1c3ePgO9TkGSRsgRdTCw,$,2,177,Fast Food,FALSE,1100 Fillmore St
Mcdonalds 16th & Mission,2011 Mission St,McDonald's,df4LSUNnGaiTjmfGoFh31A,$,2,100,Fast Food,FALSE,302 Potrero Ave
Mcdonalds 24th & Mission,2801 Mission St,McDonald's,xiEJJF9t_h70DvzaknBN0w,$,2.5,96,Fast Food,FALSE,2801 Mission St
Mcdonalds Potrero,302 Potrero Ave,McDonald's,df4LSUNnGaiTjmfGoFh31A,$,2,100,Fast Food,FALSE,302 Potrero Ave
Mcdonalds 3rd & Yosemite,5411 3rd St,Craftsman and Wolves - The Den,BFojhdNbAIF1Larqz2t_-Q,$$,4,101,Coffee & Tea,FALSE,1598 Yosemite Ave
Mcdonalds Front Street,235 Front St,McDonald's,biVjmyg4UH5iQrY7Q42v6g,$,3.5,104,Fast Food,FALSE,235 N Front St
Mcdonalds #17079,575 Market St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Mcdonalds #15958,820 Bryant St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Mcdonalds #17728,701 3rd St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Sweet Joannas Cafe,101 Howard St,Sweet Joanna's Cafe,xCcbk8zf5wvHg_3_AO9ARQ,$,4,210,Sandwiches,FALSE,101 Howard St
Amici's East Coast Pizzeria,2200 Lombard St,Amici's East Coast Pizzeria,G_CJ4WcLc64c4Re_YCGDnA,$$,3,522,Pizza,FALSE,2200 Lombard St
Amici's East Coast Pizzeria,216 King St,Crispelli's Bakery & Pizzeria,J3bv57qzphuonG6VchGNbw,$$,4,490,Pizza,FALSE,28939 Woodward Ave
Mason Diner,320 Mason St,Mason Diner,np0rNe05zgX1xlYEl3lbJA,$$,3,1014,Italian,FALSE,320 Mason St
Rincon Peruano Restaurant,3364 26th St,Rincón Peruano Restaurant,QAfE9I-fVTF_zQtTjILsMQ,$$,4,90,Peruvian,FALSE,3364 26th St
Ristorante Bacco,737 Diamond St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Trish's Dishes,Pier 39,Trish's Mini Donuts,Fukov4A61RarptPO3xigZw,$,4.5,884,Donuts,FALSE,Embarcadero Pier 39
Gold Rush Grill,Pier 39 Embarcadero,Wells Fargo,ACeGquzEAs69W2YSvAN3tQ,No record in Yelp,4.5,34,Museums,FALSE,420 Montgomery St
Toss It,5 Embarcadero Center,Toss-It Salad & Soup,eRybUiKvqSdNEmvj2TxAnQ,No record in Yelp,2.5,5,Soup,FALSE,4 Embarcadero Ctr
Pier 41 Snackbar,Pier 41,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Hook & Cook,Pier 39 Embarcadero,The Hook,9rriiRpK0wOOaMPRQ0ws9Q,$$,2.5,185,Seafood,FALSE,1 Pier
Ton Kiang Restaurant Inc,5821 Geary Blvd,Ton Kiang,4p7kNEeZnKVPQAoRbSlxjw,$$,3.5,1317,Dim Sum,FALSE,5821 Geary Blvd
Kam Po Kitchen,801 Broadway,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Bread & Butter Mkt & Deli,888 Ofarrell St,Boudin Bakery & Cafe,QtSSE72vZ5124hFZXaZ0Rw,$$,3.5,906,Bakeries,FALSE,Pier 39
Niji Japanese Grille,50 Post St,Niji Japanese Grille,dcnNyiZEsTgD1HWwNe749g,$,3,124,Japanese,TRUE,50 Post St
Extreme Pizza,1730 Fillmore St,Extreme Pizza,imyEJ-eBKkww9oc2KVmgbQ,No record in Yelp,3.5,53,Pizza,FALSE,417 Mace Blvd
Extreme Pizza,1062 Folsom St,Extreme Pizza - Soma District,wJYtHVEJl547YxmCO_UTRQ,$$,3,436,Pizza,FALSE,1062 Folsom St
Extreme Pizza,1980 Union St,Pizzeria Forte,Uvi-jNH2c_6OaiJL143VYQ,$$,3.5,56,Pizza,FALSE,2000 Youngfield St
Extreme Pizza,1056 Folsom St,Extreme Pizza - Soma District,wJYtHVEJl547YxmCO_UTRQ,$$,3,436,Pizza,FALSE,1062 Folsom St
The Saloon,1232 Grant Ave,The Saloon,JDAXKz1T76--VLeJLUIaPQ,$,4,462,Jazz & Blues,FALSE,1232 Grant Ave
Barbary Coast Pastry & Cafe,55 Cyril Magnin St,Barbary Coast,euH1rpE4ykW88YgSsrKQqw,$,3.5,106,Bakeries,FALSE,55 Cyril Magnin St
Latte Express #2,800 Market St,Black Sugar,F4YgPOvuCClXTwB9PJk8Qg,No record in Yelp,4.5,669,Tea Rooms,FALSE,320 O'Farrell St
Latte Express,48 5th St,Starbucks Reserve,67MJ45yZWl6PZMf-nce8eA,$$,3.5,104,Coffee & Tea,FALSE,867 Peachtree St NE
Golden Berry Yogurt,48 5th St,Jeni's Splendid Ice Creams,7_A-E-iZJdJ6_scKDcjBEA,$$,4.5,773,Ice Cream & Frozen Yogurt,FALSE,1198 Howell Mill Rd
El Tonayense Catering Truck,3101 19th Ave,El Tonayense Taco Truck,uGM7PAmP2utWXjYcZkVpQQ,$,4,467,Mexican,FALSE,14th St & Harrison St
Los Planes De Renderos,12 Persia Ave,Los Planes De Renderos Pupuseria,5q4iWQKGIcFl6KfyWEI7-A,$,4,125,Salvadoran,FALSE,12 Persia Ave
Juicey Lucy's,898 Carolina St,Juicey Lucy's,qK8puJ-Q_r0ajj6nJkd2XQ,$$,3,77,Juice Bars & Smoothies,FALSE,"San Francisco, CA"
Morton's Of Chicago-Steakhouse,400 Post St,Morton's The Steakhouse,ITFRPmzOeEp6dY3Dufh8vw,$$$$,3.5,1229,Steakhouses,FALSE,400 Post St
Mortons The Steakhouse,400 Post St,Morton's The Steakhouse,ITFRPmzOeEp6dY3Dufh8vw,$$$$,3.5,1229,Steakhouses,FALSE,400 Post St
Cafe Francisco,2161 Powell St,Cafe Francisco,I1MLJDLj7aXZI5Q1xJBSbw,$,3.5,265,Coffee & Tea,FALSE,2161 Powell St
"Tokyo Katana-Ya, Llc",Geary St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Mais Vietnamese Restaurant,316 Clement St,Mai's Vietnamese Restaurant,ogif-GNQYoVNsc9mqI378w,$,3.5,311,Vietnamese,FALSE,316 Clement St
North Beach Pizza Express,3054 Taraval St,The Pizza Place,Rk-g2qfBTnvanvVCmkBtqw,$$,3.5,773,Pizza,FALSE,3901 Noriega St
Sakana,605 Post St,Sakana Sushi & Grill,shGrK3zfITUUY4SsqKk_Bg,$$,4,654,Sushi Bars,FALSE,605 Post St
Pluto's Restaurant,3258 Scott St,Pluto's,PuOsLglHAg0kpHVvGj2new,$$,4,705,American (New),TRUE,3258 Scott St
Pluto's Restaurant,2114 Lombard St Ste 1,Pluto's,PuOsLglHAg0kpHVvGj2new,$$,4,705,American (New),TRUE,3258 Scott St
Pluto's,627 Irving St,Pluto's,vogO7OMasID3sa8_k9RmpA,$$,4,1185,Sandwiches,FALSE,627 Irving St
Battery Street Coffee Roastery,950 Battery St,Battery Street Coffee Roastery,RAO5L5XSbZtg2oIGOftN2Q,$,3,99,Sandwiches,FALSE,950 Battery St
El Taco Loco Inc,3274 24th St,Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,$,4,2582,Mexican,FALSE,3071 16th St
Playa Azul Sea Food Rest & Bar,3318 Mission St,La Mar Cebichería Peruana,Qbr2JG96K6d31NqqAUxf9g,$$$,4,3679,Latin American,FALSE,Pier 1 1/2 The Embarcadero
Sunset Bakery,1410 9th Ave,The Wild Mermaid,czHOOLzGNbaPRsv_fjoubA,No record in Yelp,5,7,Bakeries,FALSE,10824 Vashon Hwy SW
Sukay,866 41st Ave,Peña Pachamama,7HHq6MKpWcZqUgwsQaBSZw,$$,4,451,Live/Raw Food,FALSE,1630 Powell St
Pachamama,1630 Powell St,Peña Pachamama,7HHq6MKpWcZqUgwsQaBSZw,$$,4,451,Live/Raw Food,FALSE,1630 Powell St
Slanted Door The,1 Ferry Building 3,The Slanted Door,ZuhygpLHdwsELMWa3Nbymw,$$$,3.5,5648,Vietnamese,FALSE,1 Ferry Bldg
Blooms Bar,1318 18th St,Bloom Nail Bar,Gu4bsb5HfNDvTxldxyIBDw,$,3.5,150,Waxing,FALSE,1514 S Vermont Ave
Best Beverage Catering,540 Barneveld Ave L,Best Beverage Catering,n6pOuVEn3GmOLEZnK4-cAw,No record in Yelp,3,55,Caterers,FALSE,"Brisbane, CA 94005"
Event Concessions,540 Barneveld Ave K,San Francisco Carts and Concessions,#NAME?,No record in Yelp,4.5,3,Hot Dogs,FALSE,125 Stillman St
Treasure Island Bar And Grill,60 Clipper Cove,Mersea,xAALy_s3a1dT6K09vSrAGQ,$$,4.5,581,American (Traditional),FALSE,699 Ave Of The Palms
Best Beverage Catering,982 Market St,Best Beverage Catering,n6pOuVEn3GmOLEZnK4-cAw,No record in Yelp,3,55,Caterers,FALSE,"Brisbane, CA 94005"
Best Beverage Catering,99 Grove St,Concierge Bartenders,3aHq80Txa664UY7uObJQiA,No record in Yelp,4.5,3,Bartenders,FALSE,"Brooklyn, NY 11216"
Roxanne Cafe,570 Powell St,Roxanne Cafe,BB0YnEFVeYsHwZ7eTzrjeA,$$,3.5,540,Italian,FALSE,570 Powell St
Sotano Grill,550 Powell St,Sutter Pub & Restaurant,NeYsTX0GyVq8k-J3dGNf5Q,$$,3.5,292,Breakfast & Brunch,FALSE,700 Sutter St
Cafe Cesario,601 Sutter St,Cesario's,aQZfzVaKO7vVg4FqnOMtNA,$$,3.5,380,Italian,FALSE,601 Sutter St
Piraat Pizzeria,696 Sutter St,Piraat Pizzeria & Rotisserie,YpxDXFtuX47QWGHNvlqpxA,$$,3,335,Pizza,FALSE,696 Sutter St
Persimmon,582 Sutter St,Persimmon,HnTR33Y-e9VGOYccL2ZT8w,$$$,4,25,Women's Clothing,TRUE,904 The Alameda
Sutter Pub,700 Sutter St,Sutter Pub & Restaurant,NeYsTX0GyVq8k-J3dGNf5Q,$$,3.5,292,Breakfast & Brunch,FALSE,700 Sutter St
Last Drop Tavern,550 Powell St,Last Drop Tavern,eQ0wFQTrHrKDUun-v-hpBg,$$,4,415,Bars,FALSE,550 Powell St
Kababayan Fastfood & Video Rtl,2706 Mission St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Ak Subs,397 8th St #43102,Canvas Cafe & Bakery,R6YyZC67atQkW7aAhTQEzw,$$,3.5,153,Sandwiches,FALSE,724 Cherokee St
Jane Hammond Events Inc,110 Evans Ave B,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
B & J 1/4lb Burger,6202 3rd St,B & J 1/4 Lb Burgers,lF7N1IO-MnIlIYc76DCvDg,$,4,60,Burgers,FALSE,6202 3rd St
Thirsty Bear Brewing Company,661 Howard St,Thirsty Bear Brewing Company,M1qm-JWaI1tHVBx-XLJbmA,$$,3.5,1916,Venues & Event Spaces,FALSE,661 Howard St
Puerto Alegre Restaurant #1,546 Valencia St,Puerto Alegre,vp1VTH08YSA9O9w6ej-G0A,$$,4,1077,Mexican,FALSE,546 Valencia St
Central Coffee Tea & Spice,1696 Hayes St,Central Coffee Tea & Spice,b1zMlSbFOk5MfxJ_HiB4SA,$,4.5,311,Cafes,FALSE,1696 Hayes St
Hayes Tea Coffee Central,1696 Page St #8,Philz Coffee,wsPDEO08w_lH0x123_YEXg,$,4.5,1053,Coffee & Tea,FALSE,549 Castro St
Prince Alis Grinders,1696 Hayes St,Applebee's Grill + Bar,G-eOux47FKQUnBdSxsQwqw,$$,2,367,American (Traditional),FALSE,1041 Admiral Callaghan Ln
More Joe,1696 Hayes St,Trader Joe's,YfCDZdvVnqw1n_qP6U9BOQ,$$,4,538,Grocery,FALSE,3 Masonic Ave
Caffe Union,1830 Union St,Caffe Union,iGa7bnHGU3uWZWoq-KVWOA,$$,3.5,210,Breakfast & Brunch,FALSE,1830 Union St
Taqueria El Buen Sabor,699 Valencia St,Taqueria El Buen Sabor,o9KZAEgORSys5J4oqiGtEg,$,4,602,Mexican,FALSE,699 Valencia St
Taqueria El Buen Sabor #2,98 Leland Ave,Taqueria El Buen Sabor no 2,0lFMhtTPRk0BR8Q7H33Q2Q,$,4,29,Mexican,FALSE,98 Leland Ave
Sushi On North Beach - Katsu,745 Columbus Ave,Asian Fusion,V2P3CWfUW_olSywlOlHGjQ,$$,4.5,79,Asian Fusion,FALSE,7827 Bergenline Ave
Peking Wok Restaurant,4920 3rd St,Peking Wok Restaurants,KfBEz688LrwzQz37wve-hA,$$,3.5,355,Chinese,FALSE,11203 183rd St
Lucys Catering,958 Haight St,Lauren Lucy Weddings & Events,e3_i_-zUxUEHvpQEvzDWzg,No record in Yelp,5,4,Wedding Planning,FALSE,"San Francisco, CA 94103"
Tricolore Caffe And Pizzeria,590 Washington St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Ali Babas Cave Cafe & Rest,799 Valencia St,Truly Mediterranean,0QydZwQebF1b36i9OwHppA,$,4,1191,Mediterranean,FALSE,3109 16th St
Piperade Restaurant,1015 Battery St,Piperade,eG5VcB6XuSp-C1mAggD_Cg,$$$,4,871,Basque,FALSE,1015 Battery St
Good Eats Cafe,200 Pine St Ste 160,Good Eats Cafe,UapQrh04k9QkZuuIuc_mzg,$,4,182,Cafes,FALSE,200 Pine St
Alegrias Food From Spain,2018 Lombard St,Alegrias,tkLC24zVhWLCCFQp3NCKMw,$$,4,772,Spanish,FALSE,2018 Lombard St
Kate's Kitchen,471 Haight St,Kate's Kitchen,n5LHxcE-fbgr9O4Unri_ug,$$,3.5,841,Breakfast & Brunch,FALSE,471 Haight St
Joo Mak,4828 Geary Blvd,Arashi Sushi,zBn4XAHsYGEb9at3J-PQVw,$$,4,452,Sushi Bars,FALSE,4724 Geary Blvd
Thai House Express On Castro,599 Castro St,Shana Thai Restaurant,ooEPu3TtdSaM-vAC0LAPaw,$$,3.5,1314,Thai,FALSE,311 Moffett Blvd
Cable Car Corner,1099 Powell St,Cable Car Corner,O1baF6z-vMnyaULoGFKT6g,$,2.5,5,Sandwiches,FALSE,1099 Powell St
Sushi Hunter,1701 Powell St,Noren Izakaya,mLAg6fPXuO2_QV-IEfGsYA,$$$,4.5,49,Izakaya,FALSE,1701 Powell St
Delicia Deli,501 2nd St,Pastel Brazzuca,01BcGT2SkIh2t95_M4Tg7w,$,4.5,149,Sandwiches,FALSE,290 De Haro St
Sandwich Place The,2029 Mission St,The Sandwich Place,uAVg1yq5kb3Ia2Ve5_K5HQ,$,4.5,278,Sandwiches,FALSE,2029 Mission St
Beach Chalet The,1000 Great Hwy,The Beach Chalet Brewery & Restaurant,ReVmLKOsB1BAp9nQAqPL3Q,$$,3,2800,Breweries,FALSE,1000 Great Hwy
The Beach Chalet Brewery &Rest,1000 Great Hwy,Park Chalet Coastal Beer Garden,g2PCC7_4ciQbxiMRlFGAeQ,$$,3,1312,Breweries,FALSE,1000 Great Hwy
Jim Georgie's Donut,2799 16th St,Jim Georgie's Donuts,Vtn4ozkrGOLmDt9VSzVN_w,$,3.5,23,Donuts,FALSE,2799 16th St
Constans Grocery,4124 3rd St,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp,No record in Yelp
Thep Phanom Restaurant,400 Waller St,Thep Phanom Thai Restaurant,mNBVE3uYArH0xwW3FM5gLA,$$,3.5,432,Thai,TRUE,400 Waller St
Washington Bakery & Restaurant,733 Washington St,Fort Washington Bakery and Deli,BewiujBW7QMp6ZHFUDlxxA,$,4,41,Delis,FALSE,808 W 181st St
Ace Wasabis Rock N Roll Sushi,3339 Steiner St,Ace Wasabi Rock-N-Roll Sushi,NMTWmJKWxJD1flwkn7JIPA,$$,4,925,Sushi Bars,FALSE,3339 Steiner St
Sears Fine Food,439 Powell St,Sears Fine Food,3LZRfbnx8bCpHWrRDSIF9g,$$,3.5,1967,American (Traditional),FALSE,439 Powell St
Herbert's Mexican Grill,161 Powell St,El Farolito,SGRmnarrNuVEsAjYdEoA0w,$,4,4862,Mexican,FALSE,2779 Mission St
San Francisco Visitor Info Ctr,500 Sutter St 708,SF Visitor Information Center,rnhCEI10_lgzSC5dc0XU4w,No record in Yelp,3.5,15,Visitor Centers,FALSE,749 Howard St
Lori's Diner,900 North Point St,Lori's Diner,llmqe5EL99kPqqT3T7C8vQ,$$,3,987,Diners,FALSE,500 Sutter St
Lori's Diner,500 Sutter St,Lori's Diner,llmqe5EL99kPqqT3T7C8vQ,$$,3,987,Diners,FALSE,500 Sutter St
Lori's Diner,149 Powell St,Lori's Diner,llmqe5EL99kPqqT3T7C8vQ,$$,3,987,Diners,FALSE,500 Sutter St
Golden Gate Grill,449 Powell St,Golden Gate Grill,L8c4IbRg9_zZSY0T7HUP8w,$$,3,102,American (New),FALSE,449 Powell St
Loris Dinner Intl,500 Sutter St Ste 708,Sears Fine Food,3LZRfbnx8bCpHWrRDSIF9g,$$,3.5,1967,American (Traditional),FALSE,439 Powell St
Sf Mason,336 Mason St,The Masonic,2I1xBCRaE9A0hh0yJhOXbg,No record in Yelp,3.5,376,Venues & Event Spaces,FALSE,1111 California St
Harvey's,500 Castro St,Harvey's,Yw4GGa8B8DRNCJOADxk41Q,$$,3.5,795,American (Traditional),FALSE,500 Castro St
Three Star Restaurant,2515 Noriega St,Three Star Restaurant,eQTAY6EI1QzJOTz9TlJn4Q,$,3,36,Chinese,FALSE,2515 Noriega St
S&p Concessions,Ferry Plaza Pier,Chase Center,L1MGf3RLCo_ytXuDfTfrCw,No record in Yelp,3,251,Stadiums & Arenas,FALSE,1 Warriors Way
