,DBA Name,Street Address,Yelp_Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp_Address
5694,Moka Coffee,1605 Polk St,Moka Coffee,KXJ8jFVrHEUGh9EXtUwmDw,$,3.5,165,Coffee & Tea,FALSE,1605 Polk St
5695,Tai Chi Restaurant,2031 Polk St,Tai Chi,iVqr8ThQQClKSWPcpYOebQ,$$,3.5,601,Chinese,FALSE,2031 Polk St
5697,Golden Lotus,631 Larkin St,Golden Lotus,AeMidC6u6o-oy9E0ZzfLPg,$,4,241,Vietnamese,FALSE,631 Larkin St
5699,Turtle Tower Restaurant,645 Larkin St,Turtle Tower,mRd7YvLZTgorwQ36M9nDaA,$$,4,747,Vietnamese,FALSE,645 Larkin St
5703,Holy Water,309 Cortland Ave,Holy Water,LEUOLo0ZGzZoWUouVlGlTw,$$,4.5,206,Cocktail Bars,FALSE,309 Cortland Ave
5705,House Of Pancakes,937 Taraval St,House Of Pancakes,DQy0uYB0kym-s3oZZRxs5Q,$,4,958,Chinese,FALSE,937 Taraval St
5706,Castillito Yucateco,2052 Mission St,Castillito Yucateco,4Rl1POn2Gxtt-mgKvvKMZw,$$,3.5,26,Mexican,FALSE,2052 Mission St
5716,Pronto Pizza,798 Eddy St,Pronto Pizza,RcSDUVK2joG2j2yuBBW29A,$,3,241,Pizza,FALSE,798 Eddy St
5717,Taylor Street Coffee Shop,375 Taylor St,Taylor Street Coffee Shop,lvoKIKQ8zD4ZvcbUmImrQg,$$,4,1173,Burgers,FALSE,375 Taylor St
5730,The Crepevine,624 Irving St,Crepevine Restaurant,527usXXrlHi46bs54IFRTQ,$$,4,1573,Creperies,FALSE,624 Irving St
5731,Louie's,55 Stevenson St,Louie's Bar,gBA29yiKJ53JURKIsnekFQ,$$,4,442,American (Traditional),FALSE,55 Stevenson St
5732,Tacolicious,1548 Stockton St,Tacolicious,8Pa1WXs2pA02O2sjNTOLQA,$$,3.5,490,Mexican,FALSE,1548 Stockton St
5734,Slate Bar,2925 16th St,Slate Bar,tVedCeFnVQQx4e9GeESnow,$$,4,138,Dance Clubs,FALSE,2925 16th St
5735,Zazang Restaurant,2340 Geary Blvd,Zazang Korean Noodles,Cp_rUceIEyUzIe4DkrxDSA,$$,3.5,494,Korean,FALSE,2340 Geary Blvd
5739,Applebees Neighborhood Grill,2770 Taylor St,Applebee's Grill + Bar,EOM6CItD6sI5P3a-JV61_Q,$$,2,512,Burgers,FALSE,2770 Taylor St
5740,Bistro Gambrinus,1813 Fulton St,Bistro Gambrinus,d6N43H2tRrm5N1MdD2ENYQ,$$,4,292,Sports Bars,FALSE,1813 Fulton St
5741,Tierra Mia Coffee Company,3188 Mission St,Tierra Mia Coffee,rYW3fJTOFiqcvTVkNkO39Q,$$,4.5,208,Coffee & Tea,FALSE,3188 Mission St
5743,Los Reyes Restaurant,2101 Geneva Ave,Los Reyes Restaurant,MKpNxnwzRf8ovDKqpqCBig,$,4.5,53,Salvadoran,FALSE,2101 Geneva Ave
5748,Maruya,2931 16th St,Maruya,k8UnUjLkikZSdJ8NYWl6zA,$$$$,4,352,Japanese,FALSE,2931 16th St
5749,Super Duper Burgers,98 Mission St,Super Duper Burgers,mkwfPlHn2KmwDPe-EhGB5A,$$,4,508,Burgers,FALSE,98 Mission St
5750,Wako Japanese Restaurant,211 Clement St,Wako Japanese Restaurant,bE_1J-17ut6t6bvNhkkxSw,$$$$,4.5,545,Japanese,FALSE,211 Clement St
5754,Ii-Cha,1222 Noriega St,Home,t0MUKjSjCaQeXHTGQlfosg,$,4.5,1096,Coffee & Tea,FALSE,1222 Noriega St
5756,Little Bee Baking,521 Cortland Ave,Little Bee Baking,539bR-HnDCDz7EjST_Unzw,$$,4.5,88,Bakeries,FALSE,521 Cortland Ave
5763,Robberbaron,2032 Polk St,robberbaron,UNKSIjxNh1NDnFOp7kH2fQ,$$,4.5,154,Wine Bars,FALSE,2032 Polk St
5764,Tazza D'amore,700 4th St,Tazza D'Amore Cafe,FZummLV9SuJdKHINnVBmsA,$,4,123,Coffee & Tea,FALSE,700 4th St
5765,Fog City,1300 Battery St,Fog City,pL4Yj7YlaNVbB0TzmOXKNw,$$,3.5,735,American (New),FALSE,1300 Battery St
5766,Proposition Chicken,1750 Market St,Proposition Chicken,T_7sirePSw4yP9OhoDMUwQ,$$,3.5,580,Chicken Wings,FALSE,1750 Market St
5770,The Crepe House,1132 Valencia St,The Crepe House III,yc5G1g-Rzl1uMHMJ59IKgg,$$,3.5,343,Creperies,FALSE,1132 Valencia St
5772,Tamashi,1849 Union St,Tamashisoul Sushi Bar,99eYkXciOu-_jU8SSSZqvg,$$,4,369,Sushi Bars,FALSE,1849 Union St
5773,Pabu,101 California St,Pabu,BRz0ocqDzNlGS-AG1IpXtA,$$$,4,917,Japanese,FALSE,101 California St
5774,Rincon Latino,5080 Mission St,Rincon Latino,a7iSpoWHBLRnmsdoYYOvog,$$,4,38,Salvadoran,FALSE,5080 Mission St
5775,Capital Restaurant,839 Clay St,Capital Restaurant,WWZtA0b7hY-4n19e2F4rbw,$$,3.5,653,Chinese,FALSE,839 Clay St
5780,Royal Bakery,4773 Mission St,Royal Bakery,bIhe_8Sb87tJexcgzalk5Q,$,3.5,14,Bakeries,FALSE,4773 Mission St
5781,Red Cafe,2894 Mission St,Red Cafe,EzxeHAispkwbZ1Pq7jUR6A,$$,4,461,Diners,FALSE,2894 Mission St
5784,Hogwash,582 Sutter St,Hogwash,t5OypGYSwYIXKjkEQx3BNw,$$,4.5,1046,Gastropubs,FALSE,582 Sutter St
5785,Kabuto Japanese Restaurant,5121 Geary Blvd,Kabuto Restaurant,7iiWJyo_N5rGz4agqe9EbA,$$$,4,1028,Sushi Bars,FALSE,5121 Geary Blvd
5786,Rhea's Market & Deli,800 Valencia St,Rhea's Deli & Market,humRe1SGupNdDJUxEdDmMg,$,4,607,Delis,FALSE,800 Valencia St
5787,Kim Son Restaurant,3614 Balboa St,Kim Son Vietnamese Restaurant,C7e1ZvLk-X3vGmZj5fuUAQ,$,4,709,Vietnamese,FALSE,3614 Balboa St
5789,Archive Bar And Kitchen,602 Mission St,Archive Bar & Kitchen,OPdh9KMz01TaxR1ba-HxkQ,$$,4,349,American (New),FALSE,602 Mission St
5790,Beanstalk,724 Bush St,Beanstalk Cafe,O0iAR6OBHXqFtK4nKO9g2Q,$,4,835,Coffee & Tea,FALSE,724 Bush St
5791,Bean Bag Cafe,601 Divisadero St,Bean Bag Cafe,EbBEbroBw1k_g5Aqokk0rA,$$,4,862,Coffee & Tea,FALSE,601 Divisadero St
5795,Bebebar Juice And Sandwich,3809 18th St,Bebebar,frA_PGrbHADJUmXvRfb9rQ,$$,4,225,Juice Bars & Smoothies,FALSE,3809 18th St
5796,Pizza Express,813 Cortland Ave,Pizza Express,nWq4vV0Sgz-QpX9DrVLubw,$$,3.5,175,Pizza,FALSE,813 Cortland Ave
5798,Richmond Republic,642 Clement St,Richmond Republic Draught House,1xs89kzJ2F6iDzRyYcRLCQ,$$,4,373,Pubs,FALSE,642 Clement St
5805,Sabrosa,3200 Fillmore St,Sabrosa,dJ93b_ApQ5MmCXvN__OG3g,$$,3,372,Cocktail Bars,TRUE,3200 Fillmore St
5806,B B Tea Station,1314 Noriega St,BB Tea Station,rdfrRK1Z7Ib9T8HaaIjvng,$,3.5,301,Bubble Tea,FALSE,1314 Noriega St
5821,All Nite Pizza & Foods,5155 3rd St,All Nite Pizza,1z0GaE4sSB3rvHJS2ow08Q,No record in Yelp,3.5,10,Pizza,FALSE,5155 3rd St
5825,Taqueria La Iguana Azul,928 Geneva Ave,Taqueria La Iguana Azul,NZh4o98Jxg_579ORjDEJvw,$,3,136,Mexican,FALSE,928 Geneva Ave
5830,Z & Y Restaurant,655 Jackson St,Z & Y Restaurant,GzOumj6_QOeQByuc_0yajQ,$$,3.5,1686,Chinese,FALSE,655 Jackson St
5831,Firetrail Pizza,428 11th St,Firetrail Pizza,xSLGnEGxO85EAk1DXhB4aQ,$$,4,136,Pizza,FALSE,428 11th St
5832,The Corner Spot,1368 Irving St,The Corner Spot,5Bx2YMQwoP4g7_I5NKkmEA,$,4,68,Sports Bars,FALSE,1368 Irving St
5833,Tops Cafe,2460 San Bruno Ave,Tops Cafe B-B-Q House,HLkzbGwFmOqb5LOhJCFCtQ,$,3.5,67,Barbeque,FALSE,2460 San Bruno Ave
5835,Beluga Restaurant,5323 Geary Blvd,Beluga,yuj03JWlXC9GSjucBBnwew,$$$$,4,15,Russian,FALSE,5323 Geary Blvd
5836,Cafe Murano,1777 Steiner St,Cafe Murano,Q9KeURmTqRFLKb_3Dxq6Jw,$,4,284,Coffee & Tea,FALSE,1777 Steiner St
5844,Tsing Tao 2 Chinese Restaurant,1117 Fillmore St,Tsing Tao Restaurant,DwePUiESfE5Ij8_9sYwV7Q,$,3,169,Chinese,FALSE,1117 Fillmore St
5846,Pho Hour,1114 Bryant St,Pho Hour,Z8JBS-dYIITEhOf4n8s9Bg,$,4,236,Vietnamese,FALSE,1114 Bryant St
5849,Saiwalks,3348 Steiner St,Saiwalks,UafpqzZcf6L31lTQRNe1zg,$$,3.5,354,Vietnamese,FALSE,3348 Steiner St
5851,Over The Moon,2144 Chestnut St,Over the Moon,s0rMCa8QP8e2XdH3vAnoLA,$,4,354,Ice Cream & Frozen Yogurt,FALSE,2144 Chestnut St
5852,Quetzal,1234 Polk St,Quetzal Internet Cafe,JPT1xC7VaREWr5EW97SgBg,$,3.5,395,Coffee & Tea,FALSE,1234 Polk St
5855,Tea Plus,2541 San Bruno Ave,Tea Plus,gqJbs_-9rAGFQzC1QZXd1g,$,3,147,Bubble Tea,FALSE,2541 San Bruno Ave
5857,Street Taco,1607 Haight St,Street Taco,DhCJ7D47swvT5DdsC0PCGQ,$,4,582,Mexican,FALSE,1607 Haight St
5858,Sushi Toni,733 Bush St,Sushi Toni,TJKx-p5TmGjKE1d9z7kqEg,$$,4,618,Sushi Bars,FALSE,733 Bush St
5859,Antonelli Brothers Meat Fish &,3585 California St,Antonelli's Meat Fish & Poultry,jolx5JTv6TQxO831Or6Ayg,$$$,4,65,Seafood Markets,FALSE,3585 California St
5861,Causwells,2346 Chestnut St,Causwells,DL-2iaugPoULjvZ6pyNRAQ,$$,4,743,American (New),FALSE,2346 Chestnut St
5863,Holy Kitchen,4166 24th St,Holy Kitchen,qYe9AyZ1ay_j7oA737pt2A,$$,4,240,Indian,TRUE,4166 24th St
5864,Deliboard,1058 Folsom St,Deli Board,BcW0vRdM8N-rteR2FfV1jg,$$,4.5,1313,Delis,FALSE,1058 Folsom St
5865,San Tung #2,1033 Irving St,San Tung 2,IgeBowYv2Q-2-VC5Xef0SA,$$,4,493,Chinese,TRUE,1033 Irving St
5866,Alva Kava,901 Divisadero St,Kava Lounge SF,cOgn0rRKOxNQBupGW5QXrQ,$$,4.5,120,Lounges,FALSE,901 Divisadero St
5868,The Willows,1582 Folsom St,The Willows,EY6AZjt3JDqtz7WRzthocA,$$,3.5,254,Comfort Food,FALSE,1582 Folsom St
5873,Lush Gelato,1817 Polk St,Lush Gelato,3eNoU529ZSq29kEz4-TZ3A,$,4.5,218,Gelato,FALSE,1817 Polk St
5879,Golden Horse Restaurant,1060 Hyde St,Golden Horse Restaurant,F8RMjYx3rWpCVXmjgZd6vw,$,3.5,176,Chinese,FALSE,1060 Hyde St
5881,Ramen Yamadaya,1728 Buchanan St,Ramen Yamadaya,I-XRpTAcFxCmNZ3ve04Dvw,$$,3.5,1423,Ramen,FALSE,1728 Buchanan St
5883,Que Huong Vietnamese Deli,2138 Irving St,Que Huong Vietnamese Deli,ieVSqUfVnPFFWkRcb8mTzA,$,3.5,156,Vietnamese,FALSE,2138 Irving St
5884,Cafe La Flore I,1032 Clement St,Cafe La Flore,0MZHlH2mD2F4GnC6g8JBQQ,$,4,365,Sandwiches,FALSE,1032 Clement St
5885,Fresh Brew Coffee,882 Bush St,Fresh Brew Coffee,U9HWtltvf_U2y1wYSOwFUA,$,4.5,567,Coffee & Tea,FALSE,882 Bush St
5887,Poc-Chuc Restaurant,2886 16th St,Poc-Chuc,5_ZPjPKZhPYXwGNCaMpxFg,$$,4.5,536,Latin American,FALSE,2886 16th St
5889,Blue Fin Sushi & Lounge,1814 Clement St,Blue Fin Sushi & Lounge,H7lIfefUVP2YBhJZV3w7Eg,$$,3.5,573,Sushi Bars,FALSE,1814 Clement St
5890,Jack In The Box,2739 Taylor St,Jack in the Box,O4PouD2wvkoZ6yYddQ53EQ,$,3,28,Fast Food,FALSE,2739 Taylor St
5891,Sunset Reservoir Brewing Co,1735 Noriega St,Sunset Reservoir Brewing Company,pvSEAWvYCxIkvJ-IEbrhCg,$$,3.5,622,American (Traditional),FALSE,1735 Noriega St
5892,Bun Mee,650 Market St,Bun Mee,ZxanwRCgQN-akkTf8Wc2iQ,$,3.5,590,Vietnamese,FALSE,650 Market St
5895,House Of Thai 2,494 Haight St,House of Thai 2,cVR00huB9VPbBvNd-yYbwA,$$,3.5,292,Thai,FALSE,494 Haight St
5896,Javalencia Cafe,920 Valencia St,Javalencia Cafe,OpWcQqW6lVYFvWK6klZu5Q,$,3,111,Coffee & Tea,FALSE,920 Valencia St
5898,Javalencia Cafe,1594 Market St,Javalencia Cafe,sSM9QLLFMuZ1AWR15J66gA,$,3.5,55,Coffee & Tea,FALSE,1594 Market St
5904,Union Larder,1945 Hyde St,Union Larder,SLPajCygwHUgTMkciLN1cw,$$,4,138,Wine Bars,FALSE,1945 Hyde St
5905,Pizzahacker,3299 Mission St,Pizzahacker,cIkwt0L2Xsp8tzGL0uKajg,$$,4,332,Pizza,FALSE,3299 Mission St
5912,Sprig Cafe,77 Beale St,Sprig Cafe,DiGV0fdhrOBrsi5235uxSw,$$,3,8,Cafes,FALSE,77 Beale St
5914,Uno Dos Taco,595 Market St,Uno Dos Tacos,XwN8iZohq2qkfM0rPqzDOQ,$,4,766,Mexican,FALSE,595 Market St
5916,Schroeder's,240 Front St,Schroeder's,2USnBBbZ9MlyQAa2XdAVJg,$$,3.5,475,Pubs,FALSE,240 Front St
5924,Tender,854 Geary St,Tender,_oIN_fQr9HfDg6BpEwRZ0g,$$,4.5,85,Wine Bars,FALSE,854 Geary St
5929,Abv,3174 16th St,ABV,pgPxVAuijQ5Zwq5QKzWifA,$$,4,587,Cocktail Bars,FALSE,3174 16th St
5931,Grubbin',1404 Taraval St,Grubbin',3yPTDS6aWaMi4tNHZcf5rw,$,4.5,476,Sandwiches,FALSE,1404 Taraval St
5939,Diamond Cafe,751 Diamond St,Diamond Cafe,TK-AfnulnF5yvL5aRFhniA,$$,4.5,135,Cafes,FALSE,751 Diamond St
5946,Caffe Sapore,790 Lombard St,Caffe Sapore,9gUo1l1Ms159F7-t87y8eA,$,4,304,Sandwiches,FALSE,790 Lombard St
5947,Phat Philly,3388 24th St,Phat Philly,UU10C7_zKoZZzAvOvz96oQ,$$,4,1015,Sandwiches,FALSE,3388 24th St
5948,Golden Era Vegan Restaurant,395 Golden Gate Ave,Golden Era Vegan Restaurant,ww-HKAff5xmQbiXgO-KcSQ,$$,4.5,637,Vegan,FALSE,395 Golden Gate Ave
5953,New Cheung Hing Restaurant,2339 Noriega St,Cheung Hing,sAh7HSFXR9qnuH3kT3koeQ,$,4,653,Chinese,FALSE,2339 Noriega St
5957,Eight Am,1323 Columbus Ave,Eight AM,4-ra3RxOy1PpvnaK49dy8w,$$,4.5,1280,American (New),FALSE,1323 Columbus Ave
5958,The Holding Company,2 Embarcadero Ctr,Holding Company,TYVksaZEROJIyc8PrQPRNA,No record in Yelp,4,2,Bars,TRUE,2 Embarcadero Ctr
5959,The Clay Pot House,1000 Clement St,The Claypot House,VxIUv34ZFxKQYRsyFzWPKg,$$,3.5,162,Chinese,FALSE,1000 Clement St
5962,Belly Burgers,5740 Geary Blvd,Belly,rE4ZPbMuRMiPbgsJmFIVlw,$,4,385,Burgers,FALSE,5740 Geary Blvd
5970,Hot Pot Island,5512 Geary Blvd,Boiling Hot Pot,Y43L1WlyrpDWVwAj6NF-VA,$$,4.5,873,Hot Pot,FALSE,5512 Geary Blvd
5972,4505 Burgers And Bbq,705 Divisadero St,4505 Burgers & BBQ,sjj1TvKV1RYEjYhuLlXe0w,$$,3.5,1551,Barbeque,FALSE,705 Divisadero St
5975,Monsieur Benjamin,451 Gough St,Monsieur Benjamin,9e2UrZrwbWsTyN3hWyS6Ig,$$$,4,917,French,FALSE,451 Gough St
5976,Perilla,510 Mission St,Perilla,T9jd_e-1DWZ0ibzsbPstJw,$$,3.5,566,Vietnamese,FALSE,510 Mission St
5978,Breakfast At Tiffany's,2499 San Bruno Ave,Breakfast at Tiffany's,ZdKUKq7A94x9cEobARf2cA,$$,4,876,Diners,FALSE,2499 San Bruno Ave
5982,Chang's Kitchen,1030 Irving St,Chang's Kitchen,Dx8EzXCkyLh38dABk19FxA,$$,4,552,Chinese,FALSE,1030 Irving St
5984,Cobb's Comedy Club,915 Columbus Ave,Cobb's Comedy Club,X0B1I4zcHcsUdIzwqOM0Ag,$$,3.5,1051,Comedy Clubs,FALSE,915 Columbus Ave
5986,Tu Kim's Cafe,609 Ellis St,Tu Kim Coffee Shop,3RHodpDW0vl6dEU9PuFFOQ,$,4,13,Restaurants,FALSE,609 Ellis St
5987,Birba,458 Grove St,Birba,hmxVC4sJ8-mv2_Gw38fxXg,$$,4.5,113,Wine Bars,FALSE,458 Grove St
5992,Red Door Coffee,505 Howard St,Red Door Coffee,qCNfOc-4Sd0Q0Ta37PdwbA,$,4,75,Coffee & Tea,FALSE,505 Howard St
5997,Arang Restaurant,1506 Fillmore St,Arang Restaurant,_CBWlkmYGYRwQFxpWwxEDg,$$,3.5,618,Korean,FALSE,1506 Fillmore St
5998,Basik Cafe,1958 Polk St,Basik Cafe,4v9cjGITgRXguJv6xhTXIA,$$,4,434,Juice Bars & Smoothies,FALSE,1958 Polk St
6002,The Crepe House,1755 Polk St,The Crepe House,4Nkmr_wTiD1FTjwC6_getA,$$,4,680,Creperies,FALSE,1755 Polk St
6003,Paprika,3324 24th St,Paprika,M53h93nLRlBsoXmi19jCBQ,$$,4.5,401,Czech,FALSE,3324 24th St
6011,San Francisco Athletic Club,1750 Divisadero St,San Francisco Athletic Club,SJEd7ymnKMp3vpElbEEa-g,$$,4,234,Sports Bars,FALSE,1750 Divisadero St
6018,Hawthorn,46 Geary St,Hawthorn,3DpNED_u0naPawmdcVzciw,$$,4,370,Cocktail Bars,FALSE,46 Geary St
6020,Oyaji Restaurant,3123 Clement St,New Oyaji Restaurant,0O6qkdWLc4K-WUerYEPj3w,$$,4,164,Sushi Bars,FALSE,3123 Clement St
6023,Puccini & Pinetti,129 Ellis St,Puccini & Pinetti,LKuf4QjFMVeUdlZZoiTbgQ,$$,3.5,1085,Italian,FALSE,129 Ellis St
6026,Restaurant Eiji,317 Sanchez St,Eiji,#NAME?,$$,4,1075,Sushi Bars,FALSE,317 Sanchez St
6031,Goodfellas Pizzeria & Grill,377 Bay St,GoodFella's Pizzeria & Grill,WiYuZTvpLccsCLaouxpt0w,$$,3.5,256,Pizza,FALSE,377 Bay St
6035,Twisted Donuts And Coffee,1243 Noriega St,Twisted Donuts and Coffee,5VNDT0bMIytE1GpEb6jSxA,$,4,444,Donuts,FALSE,1243 Noriega St
6037,Mazarine Coffee,720 Market St,Mazarine Coffee,asOdajhfMCSx_x60j4D42w,$$,4,791,Coffee & Tea,FALSE,720 Market St
6039,City Lunch Restaurant,2101 Ingalls St,City Lunch Restaurant,X876cPuxIxfLuuZIUOZA6w,$$,4.5,25,Breakfast & Brunch,FALSE,2101 Ingalls St
6041,Rintaro,82 14th St,Rintaro,d40PbnRah7AWH_dclw1h_Q,$$$,4,601,Izakaya,FALSE,82 14th St
6042,Pinhole Coffee,231 Cortland Ave,Pinhole Coffee,XevaLlh2NitjZsFb6HoVmQ,$,4.5,184,Coffee & Tea,FALSE,231 Cortland Ave
6044,Resolute Drinks,678 Geary St,Resolute,wJKRBrL_sAulpJr4IyG3wA,$$,4.5,191,Wine Bars,FALSE,678 Geary St
6045,Resolute,678 Geary St,Resolute,wJKRBrL_sAulpJr4IyG3wA,$$,4.5,191,Wine Bars,FALSE,678 Geary St
6047,Creighton's Cheese & Fine Food,673 Portola Dr,Creighton's American Bakery,yLhfEOwew6NMXJdVENX2Wg,$,3.5,69,Bakeries,FALSE,673 Portola Dr
6048,Tuyet Mai,547 Hyde St,Tuyet Mai,QQfZ1Ih_GnCiV6-UHGuevA,$,4,266,Vietnamese,FALSE,547 Hyde St
6052,Perilla Vietnamese Cuisine,836 Irving St,Perilla,RNy3_hU1N2qyS5PVc9RaYQ,$$,4,1273,Vietnamese,FALSE,836 Irving St
6055,Noc Noc,557 Haight St,Noc Noc,JlhJM4ulY5sHsLcUiENpCQ,$,4,508,Dive Bars,FALSE,557 Haight St
6063,The European,490 Geary St,The European,p1c1DhOH4C8scoLlagE5Bg,$$,4,138,Cocktail Bars,FALSE,490 Geary St
6064,Aveline,490 Geary St,The European,p1c1DhOH4C8scoLlagE5Bg,$$,4,138,Cocktail Bars,FALSE,490 Geary St
6065,Panchos Salsa Bar & Grill,1639 Polk St,Pancho's Salsa Bar & Grill,7qSq-m4LRu3PAfroD-LKJg,$,3.5,415,Mexican,FALSE,1639 Polk St
6067,Esperpento Tapas Restaurant,3295 22nd St,Esperpento,b3mmxh_9aw25vkMmujG9jQ,$$,3.5,1310,Spanish,FALSE,3295 22nd St
6068,Cafe Tiramisu,28 Belden Pl,Cafe Tiramisu,deDtn5INFHv8FNYty03hLQ,$$,3.5,667,Italian,FALSE,28 Belden Pl
6073,Swan Oyster Depot,1517 Polk St,Swan Oyster Depot,eI0DpD2Xx8hFlk7eAdFCqQ,$$,4,2760,Seafood,FALSE,1517 Polk St
6077,North Star Cafe,1560 Powell St,Northstar Cafe,MWPXDx0XBFDh9qkrIvXHzQ,$,4,290,Bars,FALSE,1560 Powell St
6078,Freddies Sandwiches,300 Francisco St,Freddie's Sandwiches,yGEc-cj9Quk5mUh7maoPXA,$,4.5,478,Sandwiches,FALSE,300 Francisco St
6079,Sf Mix,4086 18th St,The Mix,vDyUNvy2iRCQZpQC5TZyqg,$,3.5,268,Gay Bars,FALSE,4086 18th St
6080,Barney's Noe Valley,4138 24th St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
6083,Barneys Marina,4138 24th St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
6084,Barney's Gourmet Burger,4138 24th St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
6085,Barneys Hamburger,4138 24th St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
6087,Barney's Noe Valley Hamburgers,4138 24th St,Barney's Gourmet Hamburgers,uCvVetBZHmlVPzVrNmQTnw,$$,3,823,Burgers,FALSE,4138 24th St
6088,Barney's Marina Hamburgers,3344 Steiner St,Blue Barn Gourmet,3aN0x52QA5Dk1VNKtULXfg,$$,3.5,84,Sandwiches,FALSE,3344 Steiner St
6090,Blue Front Deli & Cafe,1430 Haight St,Blue Front Cafe,eRft7qf6rgxuSptQnKEWzg,$$,4,689,Middle Eastern,FALSE,1430 Haight St
6091,One Market Restaurant,1 Market St,One Market Restaurant,u-pywNLq06dgqR48kbFR9w,$$$,3.5,1311,American (New),FALSE,1 Market St
6092,San Francisco Bagel Company,3147 16th St,Katz Bagels,QE03EivHJZ8gbbAvFLMyIw,$,3.5,241,Bagels,FALSE,3147 16th St
6095,Kitaro Japanese Restaurant,5723 Geary Blvd,Kitaro Japanese Restaurant,_JB5Bv5h7txJ7rcqcQJ6fw,$$,3.5,1071,Japanese,FALSE,5723 Geary Blvd
6097,Osteria,3277 Sacramento St,Osteria,#NAME?,$$,4,258,Italian,TRUE,3277 Sacramento St
6098,Manivanh Thai Restaurant,2732 24th St,Manivanh Thai Restaurant,_fskSC0Z0k27FrLj2OGI9Q,$$,4,240,Thai,FALSE,2732 24th St
6101,City View Restaurant,662 Commercial St,City View Restaurant,Q7_LfqaY3TrDaSIr7lk1TQ,$$,4,1278,Dim Sum,FALSE,662 Commercial St
6102,Miyako Ice Cream,1470 Fillmore St,Miyako Old Fashioned Ice Cream,L3_71hwGHkr38nZ2daksuA,$,4.5,331,Ice Cream & Frozen Yogurt,FALSE,1470 Fillmore St
6104,Le Central Restaurant,453 Bush St,Le Central,13mL2ubsel9-BB4oxa6MBw,$$$,3.5,357,French,FALSE,453 Bush St
6105,The Cakemaker,509 Laguna St,The Cakemaker,kZwyT6MDTXE1N3qAy4mAjQ,$$,4.5,281,Custom Cakes,FALSE,509 Laguna St
6107,Jim's Restaurant,2420 Mission St,Jim's Restaurant,Vkz5U3C0WC33pPl7CHfmsQ,$,4,188,Breakfast & Brunch,FALSE,2420 Mission St
6118,El Pollo Supremo,5210 Mission St,El Pollo Supremo,cxsx1IG_FKKqORs1f9tfFQ,$,4,250,Mexican,FALSE,5210 Mission St
6121,Fish & Chix Mesquite Grill,5210 Mission St,El Pollo Supremo,cxsx1IG_FKKqORs1f9tfFQ,$,4,250,Mexican,FALSE,5210 Mission St
6128,Tans Cafe Iii,155 Francisco St,Tan's Cafe III,zTS6HZOibNdhtx7Cjh-7MQ,$,3,22,Coffee & Tea,FALSE,155 Francisco St
6129,Cybelles Front Room,1385 9th Ave,CyBelle's Front Room,yJjTCZ_WWCeznEWRM-Majg,$$,4,668,Pizza,FALSE,1385 9th Ave
6131,Panda Express,3251 20th Ave,Panda Express,rBwaN3XeaCQGUH1RLgo0tQ,$,3,92,Chinese,FALSE,3251 20th Ave
6134,Boulevard,1 Mission St,Boulevard,Tttm1r5Dw1sRMCfc3EQWPw,$$$,4,2655,American (New),FALSE,1 Mission St
6136,S F Convention Facilities,747 Howard St,Moscone Center,wpnrmiw_ApYDmdC2b_WFRA,No record in Yelp,4,240,Venues & Event Spaces,FALSE,747 Howard St
6141,Magic Flute,3673 Sacramento St,Magic Flute Ristorante,JDLbxkEcQE_MakuwZfPcKA,$$,4,544,Italian,FALSE,3673 Sacramento St
6144,Mcdonalds 24th & Mission,2801 Mission St,McDonald's,xiEJJF9t_h70DvzaknBN0w,$,2.5,96,Fast Food,FALSE,2801 Mission St
6145,Mcdonalds Potrero,302 Potrero Ave,McDonald's,df4LSUNnGaiTjmfGoFh31A,$,2,100,Fast Food,FALSE,302 Potrero Ave
6151,Sweet Joannas Cafe,101 Howard St,Sweet Joanna's Cafe,xCcbk8zf5wvHg_3_AO9ARQ,$,4,210,Sandwiches,FALSE,101 Howard St
6152,Amici's East Coast Pizzeria,2200 Lombard St,Amici's East Coast Pizzeria,G_CJ4WcLc64c4Re_YCGDnA,$$,3,522,Pizza,FALSE,2200 Lombard St
6154,Mason Diner,320 Mason St,Mason Diner,np0rNe05zgX1xlYEl3lbJA,$$,3,1014,Italian,FALSE,320 Mason St
6155,Rincon Peruano Restaurant,3364 26th St,Rincón Peruano Restaurant,QAfE9I-fVTF_zQtTjILsMQ,$$,4,90,Peruvian,FALSE,3364 26th St
6162,Ton Kiang Restaurant Inc,5821 Geary Blvd,Ton Kiang,4p7kNEeZnKVPQAoRbSlxjw,$$,3.5,1317,Dim Sum,FALSE,5821 Geary Blvd
6165,Niji Japanese Grille,50 Post St,Niji Japanese Grille,dcnNyiZEsTgD1HWwNe749g,$,3,124,Japanese,TRUE,50 Post St
