,Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,City,State,Source Zipcode,Business Start Date,Business End Date,Location Start Date,Location End Date,Mail Address,Mail City,Mail Zipcode,Mail State,LIC Code,LIC Code Description,Supervisor District,Neighborhoods - Analysis Boundaries
6529,1010697-10-141,1005446,Cockscomb Restaurant Llc,Cockscomb,564 4th St,San Francisco,CA,94107.0,10/17/14,,10/17/14,,564 4TH ST,San Francisco,94107,CA,D04 H26,Multiple,6.0,South of Market
6530,1010878-11-141,164162,Events Management Inc,Events Management Inc,2525 16th St #311,San Francisco,CA,94103.0,4/1/87,,6/1/14,6/25/19,1798 BRYANT ST,San Francisco,94110,CA,H78,MOBILE FOOD FACILITY 4,,
6531,1010887-11-141,482875,Edith's Food Company Inc,Koz's Kitchen,1 United Nations Plaza,San Francisco,CA,94102.0,8/30/13,,5/1/14,,400 I ST,Modesto,95351,CA,,,,
6532,1010940-11-141,424495,Kim John,Whiz-Burger,700 Van Ness Ave,San Francisco,CA,94110.0,5/1/13,,5/1/13,,700 S VAN NESS AVE,San Francisco,94110,CA,,,6.0,Tenderloin
6533,1010958-11-141,1005551,Huang's Llc,May Lee Restaurant,1256 7th Ave,San Francisco,CA,94122.0,10/23/14,,10/23/14,,1256 7TH AVE,San Francisco,94122,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6534,1010987-11-141,1004663,North Beach Enterprises Llc,Gigi's Sotto Mare Oysteria & Seafood Restaurant,552 Green St,San Francisco,CA,94116.0,10/1/14,,10/1/14,,2484 16TH AVE,San Francisco,94116,CA,,,,
6535,1010989-11-141,1004663,North Beach Enterprises Llc,Sotto Mare Oysteria & Seafood Restaurant,552 Green St,San Francisco,CA,94133.0,10/1/14,,10/1/14,,2484 16TH AVE,San Francisco,94116,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6536,1010990-11-141,1004663,North Beach Enterprises Llc,Soto Mare Oysteria & Seafood Restaurant,552 Green St,San Francisco,CA,94133.0,10/1/14,,10/1/14,,2484 16TH AVE,San Francisco,94116,CA,,,,
6537,1010991-11-141,1004663,North Beach Enterprises Llc,Gigi's Soto Mare Oysteria & Seafood Restaurant,552 Green St,San Francisco,CA,94133.0,10/1/14,,10/1/14,,2484 16TH AVE,San Francisco,94116,CA,,,,
6538,1011046-11-141,1005581,Tea Fm Llc,Tea Fm,3251 20th Ave 6512,San Francisco,CA,94132.0,11/4/14,,11/4/14,,200 JOSE FIGUERER AVE 225,San Jose,95116,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",7.0,Lakeshore
6539,1011216-11-141,1003258,Tao Sushi Inc,Tao Sushi,4808 Mission St,San Francisco,CA,94112.0,8/27/14,,11/5/14,,4808 MISSION ST,San Francisco,94112,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6540,1011319-11-141,454871,Beck & Bloom Llc,Wise Sons Jewish Delicatessen,1 Ferry Building,San Francisco,CA,94111.0,12/25/10,,10/4/14,,PO BOX 720128,Oklahoma City,73172,OK,,,,
6541,1011465-11-141,1005731,Halal Cart Llc,Halal Cart Llc,455 Market St,San Francisco,CA,94105.0,11/7/14,,11/7/14,,529 BUENA VISTA AVE 104 APT,Alameda,94501,CA,D19 H78,Multiple,,
6542,1011493-11-141,1005744,Darwish Isam/shoman Nedal,Soma Pizza,483 3rd St,San Francisco,CA,94107.0,11/7/14,,11/7/14,,483 3RD ST,San Francisco,94107,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",6.0,Financial District/South Beach
6543,1011515-11-141,1005754,Mya Myanmar Inc,Burma Love,207 Valencia St,San Francisco,CA,94103.0,11/6/14,,11/6/14,6/14/15,991 MISSION ST,San Francisco,94103,CA,,,9.0,Mission
6544,1011547-11-141,446089,Zubal Creative Inc,Inticing Creations,438 Clementina St,San Francisco,CA,94103.0,1/25/10,,10/1/14,,1559 SLOAT BLVD # 487,San Francisco,94132,CA,H88,RETAIL BAKERIES WITH FOOD PREP,6.0,South of Market
6545,1011622-11-141,1005792,Chapel Hill Coffee Llc,Chapel Hill Coffee Llc,670 Commerical St Unit B,San Francisco,CA,94111.0,11/1/14,,11/1/14,,670 COMMERCIAL ST STE B,San Francisco,94111,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",3.0,Chinatown
6546,1011731-11-141,458980,Musleh Michael Abu-Ali Isam,Inn Partnership,1673 Haight St,San Francisco,CA,94117.0,4/1/11,,11/10/14,,1673 HAIGHT ST,San Francisco,94117,CA,,,5.0,Haight Ashbury
6547,1011872-11-141,1005905,Sams Grill & Seafood Restaurant Llc,Sams Grill & Seafood Restaurant,374 Bush St,San Francisco,CA,94104.0,10/20/14,,10/20/14,,374 BUSH ST,San Francisco,94104,CA,D04 H26,Multiple,,
6548,1011890-11-141,168329,Bon Appetit Management Co,Bon Appetit Management Co,350 Rhode Island St,San Francisco,CA,94107.0,7/1/87,,6/1/14,11/24/15,100 HAMILTON AVE STE 400,Palo Alto,94301,CA,,,,
6549,1011891-11-141,168329,Bon Appetit Management Co,Stem Kitchen And Garden,499 Illinois St,San Francisco,CA,94158.0,7/1/87,,7/31/14,,100 HAMILTON AVE STE 400,Palo Alto,94301,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",6.0,Mission Bay
6550,1011907-11-141,490859,My Tofu House Inc,My Tofu House,4627 Geary Blvd,San Francisco,CA,94118.0,7/1/14,,11/13/14,,4627 GEARY BLVD,San Francisco,94118,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
6551,1011911-11-141,467135,Dc Inc,Pier 39 Ice Cream,Pier 39 Q-112,San Francisco,CA,94133.0,1/1/11,,11/13/14,,800 S BROADWAY STE 300,Walnut Creek,94596,CA,H28 POS01 WM18,Multiple,,
6552,1011920-11-141,481223,Li Vivien Phosrithong Tessa,Trilogisf,425 Barnaveld Ave,San Francisco,CA,94124.0,7/8/13,,7/8/13,4/1/17,1718 28TH AVE,San Francisco,94122,CA,,,10.0,Bayview Hunters Point
6553,1012081-11-141,1005994,Brown Caroline,24th Street Bar,3336 24th St,San Francisco,CA,94110.0,11/14/14,,11/14/14,,236 WEST PORTAL AVE # 314,San Francisco,94127,CA,H86,BARS/TAVERNS W/O FOOD PREP,9.0,Mission
6554,1012131-11-141,1006017,Mission Spirits Inc,Bond,3079 16th St,San Francisco,CA,94103.0,11/14/14,,11/14/14,,3079 16TH ST,San Francisco,94103,CA,D04 H86 P23,Multiple,,
6555,1012284-11-141,1006096,Humphry Slocombe Group Llc,Humphry Slocombe Ice Cream,2790 Harrison St A,San Francisco,CA,94110.0,1/21/14,,1/21/14,,2790 HARRISON ST STE A,San Francisco,94110,CA,H24 H79,Multiple,9.0,Mission
6556,1012285-11-141,1006096,Humphry Slocombe Group Llc,Humphry Slocombe Ice Cream,1 Ferry Bldg Plz 8,San Francisco,CA,94110.0,1/21/14,,1/21/14,,2790 HARRISON ST STE A,San Francisco,94110,CA,H77 H78 POS01,Multiple,,
6557,1012315-11-141,1006110,T Lounge Inc,Cool Tea Bar,229 Columbus Ave,San Francisco,CA,94133.0,11/18/14,,11/18/14,2/22/16,229 COLUMBUS AVE,San Francisco,94133,CA,,,,
6558,1012321-11-141,1006113,Pineapple King Bakery Inc,Pineapple King Bakery Inc,1915 Irving St,San Francisco,CA,94122.0,11/17/14,,11/17/14,,13 PARKRIDGE CIR,South San Francisco,94080,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6559,1012326-11-141,333777,Hamadalla Ziad A,Sammys Gourmet Deli & Cafe,1416 Bush St,San Francisco,CA,94109.0,2/7/00,,11/17/14,,1416 BUSH ST,San Francisco,94109,CA,,,,
6560,1012327-11-141,333777,Hamadalla Ziad A,Sammy's Cafe,1416 Bush St,San Francisco,CA,94109.0,2/7/00,,11/17/14,,1416 BUSH ST,San Francisco,94109,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6561,1012328-11-141,458980,Musleh Michael Abu-Ali Isam,Stanza,1673 Haight Street,San Francisco,CA,94117.0,4/1/11,,11/14/14,1/1/15,1673 HAIGHT ST,San Francisco,94117,CA,,,5.0,Haight Ashbury
6562,1012369-11-141,1006131,Macknight Eric,Maple And Fig,2190 Beach St 203,San Francisco,CA,94123.0,11/19/14,,11/19/14,5/21/18,1058 GADDIS CT,Santa Rosa,95404,CA,,,2.0,Marina
6563,1012379-11-141,359562,Haile Taddesse,Oasis Cafe,901 Divisadero St #A,San Francisco,CA,94115.0,9/20/02,,9/19/14,,901 DIVISADERO ST # A,San Francisco,94115,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6564,1012393-11-141,1006146,Maay Rodolfo,City Pizza & Yucatan Food,294 Turk St,San Francisco,CA,94102.0,11/17/14,,11/17/14,2/13/18,294 TURK ST,San Francisco,94102,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",6.0,Tenderloin
6565,1012405-11-141,938724,F & B Associates Inc,Best Beverage Catering,1290 Sutter St,San Francisco,CA,94109.0,2/1/95,,11/19/14,,485 VALLEY DR,Brisbane,94005,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",3.0,Nob Hill
6566,1012418-11-141,1006156,Kim Sakpraneth,The View Cafe,3333 California St 232,San Francisco,CA,94118.0,11/19/14,,11/19/14,6/27/19,5301 GEARY BLVD,San Francisco,94121,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",2.0,Presidio Heights
6567,1012487-11-141,1006189,Buzz Burgers And More Llc,Buzz,3420 Geary Blvd,San Francisco,CA,94118.0,11/10/14,,11/10/14,,0000 UNDELIVERABLE MAIL,San Francisco,99999,CA,,,,
6568,1012526-11-141,445533,Blue Bottle Coffee Llc,Blue Bottle Coffee,1 Mint Plz,San Francisco,CA,94103.0,8/18/08,,11/10/14,,476 9TH ST,Oakland,94607,CA,POS01,Multiple,6.0,South of Market
6569,1012527-11-141,445533,Blue Bottle Coffee Llc,Blue Bottle Coffee,115 Sansome St,San Francisco,CA,94104.0,8/18/08,,11/10/14,,476 9TH ST,Oakland,94607,CA,H24 POS01,Multiple,,
6570,1012528-11-141,445533,Blue Bottle Coffee Llc,Blue Bottle Coffee,1355 Market St #100,San Francisco,CA,94103.0,8/18/08,,11/10/14,,476 9TH ST,Oakland,94607,CA,H24 POS01,Multiple,,
6571,1012578-11-141,1006220,Mottainai Llc,Lord Stanley,2065 Polk St,San Francisco,CA,94109.0,11/21/14,,11/21/14,,1811 PIERCE ST 2 APT,San Francisco,94115,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6572,1012605-11-141,1006228,Burmese Kitchen Inc,Burmese Kitchen,3815 Geary Blvd,San Francisco,CA,94118.0,11/21/14,,11/21/14,,3815 GEARY BLVD,San Francisco,94118,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6573,1012627-11-141,1006237,Northbay Subs Llc,Subway Sandwiches  #61241,1501 Sloat Blvd #200,San Francisco,CA,94132.0,11/24/14,,11/24/14,,4302 REDWOOD 200 STE,San Rafael,94903,CA,H24 POS01,Multiple,,
6574,1012732-11-141,1006275,Pandora Karaoke Inc,Pandora Karaoke,177 Eddy St,San Francisco,CA,94102.0,11/24/14,,11/24/14,,945 TARAVAL ST,San Francisco,94116,CA,D04 H86,Multiple,,
6575,1012734-11-141,1006277,Johnson R/lynch C/terry D,Chump Chai,715 Lyon St,San Francisco,CA,94115.0,11/21/14,7/2/18,11/21/14,7/2/18,��,,,,,,,
6576,1012771-11-141,151178,Akinai,Moshi Moshi,2092 3rd St,San Francisco,CA,94107.0,6/1/85,,6/1/85,,2092 3RD ST,San Francisco,94107,CA,D04 D19 H24,Multiple,10.0,Potrero Hill
6577,1012773-11-141,1006294,Arguello Aragon Camilo A,Gio's Pizza Restaurant,3515 Mission St,San Francisco,CA,94110.0,11/25/14,,11/25/14,2/26/15,803 ATHENS ST,San Francisco,94112,CA,,,,
6578,1012794-11-141,1006301,Montgomery Restaurant Partners Llc,Peregrine,140 New Montgomery St 1,San Francisco,CA,94105.0,11/1/14,,11/1/14,1/23/15,140 NEW MONTGOMERY ST STE 1,San Francisco,94105,CA,,,6.0,Financial District/South Beach
6579,1012951-11-141,1006354,Byblos Enterprise Llc,Phoenician Voyager,123 Mission St,San Francisco,CA,94105.0,11/22/14,,11/22/14,,32821 MONO LAKE LN,Fremont,94555,CA,,,6.0,Financial District/South Beach
6580,1013096-12-141,1006411,Yetoo Inc,Tofu Village,1920 Irving St,San Francisco,CA,94122.0,12/2/14,,12/2/14,7/24/17,1920 IRVING ST,San Francisco,94122,CA,,,4.0,Sunset/Parkside
6581,1013100-12-141,1006413,Spicy Queen,Spicy Queen,3809 Geary Blvd,San Francisco,CA,94118.0,12/2/14,12/3/19,12/2/14,12/3/19,��,,,,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
6582,1013109-12-141,477404,Guckenheimer Services Llc,Guckenheimer 1136.01,44 Tehema St,San Francisco,CA,94105.0,1/1/13,,12/2/14,4/30/15,1017 CENTRAL PKWY N STE,San Antonio,78232,TX,,,,
6583,1013120-12-141,394390,Cafe Troya Inc,Cafe Troya Inc,349 Clement St,San Francisco,CA,94118.0,12/20/05,,12/20/05,8/4/17,349 CLEMENT ST,San Francisco,94118,CA,,,1.0,Inner Richmond
6584,1013143-12-141,1006429,Brasilia Pizzeria Inc,Village Pizzeria,1 Clement St,San Francisco,CA,94118.0,12/1/14,,12/1/14,,1 CLEMENT ST,San Francisco,94118,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6585,1013157-12-141,1006433,Spcm Inc,Wild Flower Cafe,411 Sansome St,San Francisco,CA,94111.0,12/2/14,,12/2/14,,2740 OAKMONT DR,San Bruno,94066,CA,D04 H26 WM30,Multiple,,
6586,1013186-12-141,1006449,Mp Planning Corp,Hashiri,4 Mint Plz,San Francisco,CA,94103.0,12/2/14,,12/2/14,,4 MINT PLZ,San Francisco,94103,CA,D04 H26,Multiple,6.0,South of Market
6587,1013281-12-141,168329,Bon Appetit Management Co,Arguello,50 Montgomery St,San Francisco,CA,94129.0,7/1/87,,10/8/14,,100 HAMILTON AVE STE 400,Palo Alto,94301,CA,,,3.0,Financial District/South Beach
6588,1013333-12-141,465382,Bragg Catherine P,Flour Chylde Bakery,United Nations Plaza,San Francisco,CA,94102.0,5/1/09,,12/5/14,6/15/15,850 GRANT AVE,Novato,94945,CA,,,,
6589,1013398-12-141,1006531,Arsicault Bakery Inc,Arsicault Bakery,397 Arguello Blvd,San Francisco,CA,94118.0,12/4/14,,12/4/14,,2351 POWELL ST 313 STE,San Francisco,94133,CA,H88,RETAIL BAKERIES WITH FOOD PREP,,
6590,1013428-12-141,1006545,Bennett Kathryne,Bionda,3009 Mission St 206,San Francisco,CA,94110.0,12/4/14,,12/4/14,,3009 MISSION ST APT 206,San Francisco,94110,CA,,,9.0,Mission
6591,1013514-12-141,1006573,Jkls Llc,Shu Lin,140 San Aleso Ave,San Francisco,CA,94127.0,12/1/14,,12/1/14,,140 SAN ALESO AVE,San Francisco,94127,CA,,,7.0,West of Twin Peaks
6592,1013566-12-141,1006594,1401 Polk Street Inc,Spinnerie,1401 Polk St,San Francisco,CA,94109.0,12/5/14,,12/5/14,,1401 POLK ST,San Francisco,94109,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6593,1013621-12-141,1006626,I Pot Restaurant Inc,I Pot,1420 Irving St,San Francisco,CA,94122.0,12/8/14,,12/8/14,,1420 IRVING ST,San Francisco,94122,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",5.0,Inner Sunset
6594,1013635-12-141,168329,Bon Appetit Management Co,Bon Appetit Management Co,1455 Market St  11th Flr,San Francisco,CA,94103.0,7/1/87,,12/8/14,,100 HAMILTON AVE STE 400,Palo Alto,94301,CA,H24 H84,Multiple,6.0,South of Market
6595,1013636-12-141,168329,Bon Appetit Management Co,Bon Appetit Management Co,685 Market St #520,San Francisco,CA,94105.0,7/1/87,,7/1/87,8/27/18,100 HAMILTON AVE STE 400,Palo Alto,94301,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6596,1013653-12-141,1006638,Tea Motion Inc,Sharetea,135 4th St Fc1,San Francisco,CA,94103.0,12/8/14,,12/8/14,,135 4TH ST UNIT FC01,San Francisco,94103,CA,H28,TAKE-OUT ESTABLISHMENT,,
6597,1013763-12-141,1006694,Toast Eatery S F W P Llc,Toast Eatery,160 West Portal Ave,San Francisco,CA,94127.0,12/10/14,,12/10/14,,160 WEST PORTAL AVE,San Francisco,94127,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6598,1013819-12-141,1006709,Kung Food Incorporation,Kung Food,1615 Mcallister St,San Francisco,CA,94117.0,12/10/14,,12/10/14,,4222 18TH ST,San Francisco,94114,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6599,1013841-12-141,1006733,Affi's Marin Gourmet Inc,Affi's Marin Gourmet Inc,1 Ferry Building,San Francisco,CA,94111.0,8/10/14,,8/10/14,,PO BOX 10008,San Rafael,94912,CA,H34,CATERER RETAIL FOOD VEHICLES,,
6600,1013942-12-141,458278,Three Babes Bakeshop Inc,Three Babes Bakeshop,1 Ferry Building,San Francisco,CA,94111.0,4/19/11,,6/23/14,,2501 PHELPS ST,San Francisco,94124,CA,H34,CATERER RETAIL FOOD VEHICLES,,
6601,1014010-12-141,472482,Wilson S/w Anthony/w Peter,The Pasta Shop,1 Ferry Building,San Francisco,CA,94111.0,7/6/12,,7/6/12,,5655 COLLEGE AVE,Oakland,94618,CA,H34,CATERER RETAIL FOOD VEHICLES,,
6602,1014120-12-141,491142,Californios Restaurant Group Llc,Californios,3115 22nd St,San Francisco,CA,94110.0,7/9/14,,12/15/14,,3115 22ND ST,San Francisco,94110,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6603,1014226-12-141,1006903,Polk Street Partners Llc,House Rules,2227 Polk St,San Francisco,CA,94109.0,12/15/14,,12/15/14,,2241 CHESTNUT ST,San Francisco,94123,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6604,1014281-12-141,1001604,Favorite Brazilian Fastfood Llc,Fire Of Brazil Express,845 Market St Ste Fe14,San Francisco,CA,94103.0,7/23/14,,7/23/14,,845 MARKET ST FE14 STE,San Francisco,94103,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6605,1014416-12-141,478057,Brown Wolf Holding Company Llc,Marla Bakery,85 Bartlett St,San Francisco,CA,94110.0,4/1/13,,12/17/14,,710 42ND AVE,San Francisco,94121,CA,H34,CATERER RETAIL FOOD VEHICLES,,
6606,1014417-12-141,1006992,Pashut Assaf,The Flying Falafel,1051 Market St,San Francisco,CA,94103.0,12/17/14,,12/17/14,,1166 BELBROOK WAY,Milpitas,95035,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",6.0,South of Market
6607,1014656-12-141,1007088,Marina's Cafe Inc,Marina's Cafe,780 Mcdonnell Rd Ste 4,San Francisco,CA,94128.0,12/22/14,,12/22/14,,P.O. BOX 280673,San Francisco,94128,CA,,,,
6608,1014660-12-141,1007090,Soma Lounge Llc,Soma Lounge Llc,1525 Mission St,San Francisco,CA,94103.0,12/1/14,,12/1/14,,3201 FILLMORE ST,San Francisco,94123,CA,D04 H86 P23,Multiple,6.0,Mission
6609,1014662-12-141,1007091,Frjtz Llc,Frjtz Valencia,590 Valencia St,San Francisco,CA,94110.0,12/22/14,,12/22/14,2/16/18,475 6TH ST 15 UNIT,San Francisco,94103,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6610,1014713-12-141,434662,Castro Hector/noguez Margarita,Dona Mago Mexican Restaurant,301 South Van Ness Ave,San Francisco,CA,94103.0,12/22/08,,12/22/14,,301 S VAN NESS AVE,San Francisco,94103,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",9.0,Mission
6611,1014876-12-141,1007174,Good For You Inc,Crazy Pepper,2257 San Jose Ave,San Francisco,CA,94112.0,12/24/14,,12/24/14,,2257 SAN JOSE AVE,San Francisco,94112,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6612,1014950-12-141,1007211,Jakobe Inc,Lou's Cafe,1508 Taraval St,San Francisco,CA,94116.0,12/26/14,,12/26/14,,506 SEA SPRAY CT,Pacifica,94044,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6613,1015330-01-151,1007387,Henry's Hungry Llc,Henry's Hungry,1244 Castro St,San Francisco,CA,94114.0,1/2/15,,1/2/15,,1244 CASTRO ST,San Francisco,94114,CA,,,8.0,Noe Valley
6614,1015094-12-141,418132,Ortiz Juan F,Mateo's Bay Area Hot Dogs,833 Bryant St,San Francisco,CA,94103.0,5/18/07,,12/30/14,,816 ALTA LOMA DR,South San Francisco,94080,CA,D19 H78 H79,Multiple,,
6615,1015122-12-141,1007287,Metapan Enterprises Inc,Pupuseria Metapan,4769 Mission St,San Francisco,CA,94112.0,12/30/14,,12/30/14,,4769 MISSION ST,San Francisco,94112,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6616,1015138-12-141,490599,Bravshado Llc,The Peaks Tavern,1316 Castro St,San Francisco,CA,94114.0,7/1/14,,7/1/14,,1316 CASTRO ST,San Francisco,94114,CA,H86,BARS/TAVERNS W/O FOOD PREP,,
6617,1015202-12-141,462574,Newtree America Inc,Newtree,311 California St #120,San Francisco,CA,94104.0,8/24/11,,12/31/14,,PO BOX 891,Grand Haven,49417,MI,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
6618,1015301-01-151,1007372,Decade Llc,Liholiho Yacht Club,871 Sutter St,San Francisco,CA,94109.0,12/31/14,,1/2/15,,871 SUTTER ST,San Francisco,94109,CA,D04 H26,Multiple,3.0,Nob Hill
6619,1015344-01-151,1007392,Trestelle Llc,Hillside Supper Club,300 Precita Ave,San Francisco,CA,94110.0,1/2/15,,1/2/15,,300 PRECITA AVE,San Francisco,94110,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6620,1015389-01-151,1007418,Cozymeal Inc,Cozymeal,420 Mission Bay Blvd 308,San Francisco,CA,94158.0,11/12/13,,7/1/14,,420 MISSION BAY BLVD N UNIT 504,San Francisco,94158,CA,,,6.0,Mission Bay
6621,1015390-01-151,1007418,Cozymeal Inc,Cozymeal,2225 3rd St,San Francisco,CA,94107.0,11/12/13,,11/12/13,6/30/14,420 MISSION BAY BLVD N UNIT 504,San Francisco,94158,CA,,,,
6622,1015391-01-151,478168,The Hummus Guy Corp,The Humus Guy,244 Clement St,San Francisco,CA,94118.0,4/1/13,,1/4/15,4/1/15,PO BOX 1039,Redondo Beach,90278,CA,,,,
6623,1015457-01-151,1007450,Wong Anna,Candicake,2124 Folsom St,San Francisco,CA,94110.0,1/5/15,,1/5/15,,11 AIRPORT BLVD STE 205,South San Francisco,94080,CA,H74,CATERER,,
6624,1015515-01-151,1007473,And Another One Llc,The Pin Up,772 Folsom St,San Francisco,CA,94108.0,1/1/15,,1/1/15,,0000 UNDELIVERABLE MAIL,San Francisco,99999,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6625,1015529-01-151,1007479,Belle Cora Inc,Belle Cora,565 Green St,San Francisco,CA,94133.0,1/6/15,,1/6/15,,565 GREEN ST,San Francisco,94133,CA,H25 P54,Multiple,,
6626,1015591-01-151,1007507,Red Tavern Inc,Red Tavern Inc,2229 Clement St,San Francisco,CA,94121.0,1/6/15,,1/6/15,,2229 CLEMENT ST,San Francisco,94121,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
6627,1015664-01-151,1007532,2400 Lombard Llc,Spaghetti Bros.,3213 Scott St,San Francisco,CA,94123.0,1/7/15,,1/7/15,,3213 SCOTT ST,San Francisco,94123,CA,,,2.0,Marina
6628,1015665-01-151,1007532,2400 Lombard Llc,Spaghetti Brothers,3213 Scott St,San Francisco,CA,94123.0,1/7/15,,1/7/15,,3213 SCOTT ST,San Francisco,94123,CA,,,2.0,Marina
6629,1015674-01-151,1007538,Myriad Gastro Pub Llc,Myriad,2491 Mission St,San Francisco,CA,94110.0,1/7/15,,1/7/15,,2491 MISSION ST,San Francisco,94110,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6630,1015700-01-151,315912,Tony D Lai Corporation,Americana Grill & Fountain,3532 Balboa St,San Francisco,CA,94121.0,4/1/98,,4/1/98,,3532 BALBOA ST,San Francisco,94121,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",1.0,Outer Richmond
6631,1015705-01-151,1001998,Benitez Guadalupe,Taco El Ojo De Agua,1001 Phelps St,San Francisco,CA,94124.0,7/28/14,,1/8/15,,1001 PHELPS ST,San Francisco,94124,CA,D19 H79,Multiple,10.0,Bayview Hunters Point
6632,1015724-01-151,1007558,Truong Gia Dung,Vietnam House,642 Eddy St,San Francisco,CA,94109.0,1/8/15,,1/8/15,,642 EDDY ST,San Francisco,94109,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6633,1015728-01-151,1007560,Jersey Pizza Llc,Jersey,145 2nd St,San Francisco,CA,94105.0,1/8/15,,1/8/15,,145 2ND ST,San Francisco,94105,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",6.0,Financial District/South Beach
6634,1015729-01-151,1007560,Jersey Pizza Llc,Jersey Pizza Llc,145 2nd St,San Francisco,CA,94105.0,1/8/15,,1/8/15,,145 2ND ST,San Francisco,94105,CA,,,6.0,Financial District/South Beach
6635,1015745-01-151,1007567,Abu Ali Issam,Cafe Cole,609 Cole St,San Francisco,CA,94117.0,1/1/15,,1/1/15,,609 COLE ST,San Francisco,94117,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6636,1015756-01-151,1007572,Jo Jo's Cafe Inc,Jo Jo's Cafe,1537 Ocean Ave,San Francisco,CA,94112.0,1/1/15,,1/1/15,,1537 OCEAN AVE,San Francisco,94112,CA,H25,"RESTAURANT 1,000 - 2,000 SQFT",,
6637,1015758-01-151,1007573,Olson Erika A,Cookie Love,1488 Pine St,San Francisco,CA,94109.0,1/8/15,,1/8/15,,1488 PINE ST,San Francisco,94109,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
6638,1015771-01-151,1007575,Sansa Corporation,Sally's Restaurant And Deli,300 De Haro St #332,San Francisco,CA,94103.0,1/8/15,,1/8/15,,530 ALAMEDA DEL PRADO # 331,Novato,94949,CA,H26,"RESTAURANT GREATER THAN 2,000 SQFT",,
6639,1015798-01-151,1007581,The Flame Llc,The Flame Llc,1801 Clement St,San Francisco,CA,94121.0,1/8/15,,1/8/15,,1801 CLEMENT ST,San Francisco,94121,CA,,,,
6640,1015809-01-151,462135,Scsd Llc,"Scsd Llc #41309,subway Sandwic",187 6th St,San Francisco,CA,94103.0,9/10/11,,1/1/13,,PO BOX 640900,San Francisco,94164,CA,H29 POS01,Multiple,6.0,South of Market
6641,1015856-01-151,1007607,Bernal Heights Pizzeria Inc,Bernal Heights Pizzeria,59 30th St,San Francisco,CA,94110.0,1/1/15,,1/1/15,10/10/17,1361 CHURCH ST,San Francisco,94114,CA,,,,
6642,1015859-01-151,1007608,Basel B Inc,Basel B Inc,229 Dorado Terr,San Francisco,CA,94112.0,1/9/15,,1/9/15,12/31/18,337 JUDAH ST,San Francisco,94122,CA,,,7.0,West of Twin Peaks
6643,1015937-01-151,1007641,Rusty's Southern Llc,Rusty's Southern Llc,750 Ellis St,San Francisco,CA,94109.0,1/12/15,,1/12/15,,750 ELLIS ST,San Francisco,94109,CA,D04 H26,Multiple,,
6644,1015939-01-151,464046,Phonamenon Mgmt Group Llc,Freshroll,230 Bush St 128,San Francisco,CA,94104.0,11/8/11,,11/8/11,,1 DANIEL BURNHAM CT APT 409,San Francisco,94109,CA,H24,"RESTAURANT LESS THAN 1,000 SQFT",,
